Account,Month,Recognized,MH,Org_name
"Stolo Canada Inc - 
Unlimited access to nurses and physicians on Dialogue platform",9/1/2018 0:00:00,511.92,0,
"Stolo Canada Inc - 
Unlimited access to nurses and physicians on Dialogue platform",8/1/2018 0:00:00,511.92,0,
Strategic Information Technologies - Unlimited access to nurses and physicians on Dialogue platform -------------------------- November 2018 ---- 124.63 memberships at $9.00,11/1/2018 0:00:00,1121.67,0,
Strategic Information Technologies - Unlimited access to nurses and physicians on Dialogue platform -------------------------- October 2018 ---- 126.42 memberships at $9.00,10/1/2018 0:00:00,1137.78,0,
Strategic Information Technologies - Unlimited access to nurses and physicians on Dialogue platform -------------------------- September 10-30 2018 ---- 88.56 memberships at $9.00,9/1/2018 0:00:00,797.04,0,
Studio Gearbox Québec Inc. - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- novembre 29-30 2018 ---- 7.03 adhésions à $10.00,11/1/2018 0:00:00,70.3,0,
Studios 7 Académie Inc - Unlimited access to nurses and physicians on Dialogue platform -------------------------- August 2018,8/1/2018 0:00:00,200,0,
Studios 7 Académie Inc - Unlimited access to nurses and physicians on Dialogue platform -------------------------- November 2018,11/1/2018 0:00:00,200,0,
Studios 7 Académie Inc - Unlimited access to nurses and physicians on Dialogue platform -------------------------- October 2018,10/1/2018 0:00:00,200,0,
Studios 7 Académie Inc - Unlimited access to nurses and physicians on Dialogue platform -------------------------- September 2018,9/1/2018 0:00:00,200,0,
Studios Illogika Inc. - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- novembre 2018 ---- 41.00 adhésions à $15.00,11/1/2018 0:00:00,615,0,
Studios Illogika Inc. - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- octobre 2018 ---- 38.10 adhésions à $15.00,10/1/2018 0:00:00,571.5,0,
Studios Illogika Inc. - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- septembre 17-30 2018 ---- 16.73 adhésions à $15.00,9/1/2018 0:00:00,250.95,0,
Studios Illogika Inc. - Round off difference,10/1/2018 0:00:00,0.01,0,
TACT Intelligence Conseil Inc. - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- novembre 2018 ---- 44.50 adhésions à $9.00,11/1/2018 0:00:00,400.5,0,
TACT Intelligence Conseil Inc. - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- octobre 01-31 2018 ---- 49.61 adhésions à $9.00,10/1/2018 0:00:00,446.49,0,
TACT Intelligence Conseil Inc. - Round off difference,11/1/2018 0:00:00,0.01,0,
Terre sans frontières - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- novembre 05-30 2018,11/1/2018 0:00:00,173.33,0,
Thinkmax consulting (Ontario) - Unlimited access to nurses and physicians on Dialogue platform -------------------------- August 2018 ---- 21.45 memberships at $9.00,8/1/2018 0:00:00,193.05,0,
Thinkmax consulting (Ontario) - Unlimited access to nurses and physicians on Dialogue platform -------------------------- November 2018 ---- 21.60 memberships at $9.00,11/1/2018 0:00:00,194.4,0,
Thinkmax consulting (Ontario) - Unlimited access to nurses and physicians on Dialogue platform -------------------------- October 2018 ---- 20.00 memberships at $9.00,10/1/2018 0:00:00,180,0,
Thinkmax consulting (Ontario) - Unlimited access to nurses and physicians on Dialogue platform -------------------------- September 2018 ---- 20.63 memberships at $9.00,9/1/2018 0:00:00,185.67,0,
Thinkmax consulting (Quebec) - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- août 2018 ---- 81.06 adhésions à $9.00,8/1/2018 0:00:00,729.54,0,
Thinkmax consulting (Quebec) - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- novembre 2018 ---- 80.03 adhésions à $9.00,11/1/2018 0:00:00,720.27,0,
Thinkmax consulting (Quebec) - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- octobre 2018 ---- 81.00 adhésions à $9.00,10/1/2018 0:00:00,729,0,
Thinkmax consulting (Quebec) - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- septembre 2018 ---- 81.80 adhésions à $9.00,9/1/2018 0:00:00,736.2,0,
Thirdshelf(1) - Unlimited access to nurses and physicians on Dialogue platform -------------------------- August 2018,8/1/2018 0:00:00,200,0,
Thirdshelf(1) - Unlimited access to nurses and physicians on Dialogue platform -------------------------- November 2018,11/1/2018 0:00:00,200,0,
Thirdshelf(1) - Unlimited access to nurses and physicians on Dialogue platform -------------------------- October 2018,10/1/2018 0:00:00,200,0,
Thirdshelf(1) - Unlimited access to nurses and physicians on Dialogue platform -------------------------- September 2018,9/1/2018 0:00:00,200,0,
"Thompson, Tooze, Mclean & Elkin - Adjustment",11/1/2018 0:00:00,3.38,0,
"Thompson, Tooze, Mclean & Elkin - Adjustment",10/1/2018 0:00:00,3.12,0,
"Thompson, Tooze, Mclean & Elkin - Adjustment",9/1/2018 0:00:00,3.25,0,
"Thompson, Tooze, Mclean & Elkin - Adjustment",8/1/2018 0:00:00,2.86,0,
"Thompson, Tooze, Mclean & Elkin - Unlimited access to nurses and physicians on Dialogue platform - Prorated Charges

 Period covered August 01 to August 31, 2018",8/1/2018 0:00:00,198,0,
"Thompson, Tooze, Mclean & Elkin - Unlimited access to nurses and physicians on Dialogue platform - Prorated Charges

 Period covered November 01 to November 310, 2018",11/1/2018 0:00:00,234,0,
"Thompson, Tooze, Mclean & Elkin - Unlimited access to nurses and physicians on Dialogue platform - Prorated Charges

 Period covered October 01 to October 31, 2018",10/1/2018 0:00:00,216,0,
"Thompson, Tooze, Mclean & Elkin - Unlimited access to nurses and physicians on Dialogue platform - Prorated Charges

 Period covered September 01 to September 30, 2018",9/1/2018 0:00:00,225,0,
To record revenue from Prepaid Invoices - August 2018 - BCG - INV-1835,8/1/2018 0:00:00,2424,0,
To record revenue from Prepaid Invoices - August 2018 - IGM - INV - 2383,8/1/2018 0:00:00,2331,0,
To record revenue from Prepaid Invoices - November 2018 - BCG - INV-2845,11/1/2018 0:00:00,2424,0,
To record revenue from Prepaid Invoices - November 2018 - IGM - INV - 2836,11/1/2018 0:00:00,2295,0,
To record revenue from Prepaid Invoices - October 2018 - BCG - INV-2845,10/1/2018 0:00:00,2424,0,
To record revenue from Prepaid Invoices - October 2018 - IGM - INV - 2836,10/1/2018 0:00:00,2295,0,
TOPRING - Ontario - Round off difference,11/1/2018 0:00:00,-0.01,0,
TOPRING - Ontario - Unlimited access to nurses and physicians on Dialogue platform -------------------------- August 2018 ---- 4.00 memberships at $8.37,8/1/2018 0:00:00,33.48,0,
TOPRING - Ontario - Unlimited access to nurses and physicians on Dialogue platform -------------------------- November 2018 ---- 5.00 memberships at $8.37,11/1/2018 0:00:00,41.85,0,
TOPRING - Ontario - Unlimited access to nurses and physicians on Dialogue platform -------------------------- October 2018 ---- 4.29 memberships at $8.37,10/1/2018 0:00:00,35.91,0,
TOPRING - Ontario - Unlimited access to nurses and physicians on Dialogue platform -------------------------- September 2018 ---- 4.00 memberships at $8.37,9/1/2018 0:00:00,33.48,0,
TOPRING - Quebec - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- août 2018 ---- 56.03 adhésions à $8.37,8/1/2018 0:00:00,468.97,0,
TOPRING - Quebec - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- novembre 2018 ---- 54.60 adhésions à $8.37,11/1/2018 0:00:00,457,0,
TOPRING - Quebec - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- octobre 2018 ---- 51.87 adhésions à $8.37,10/1/2018 0:00:00,434.15,0,
TOPRING - Quebec - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- septembre 2018 ---- 52.67 adhésions à $8.37,9/1/2018 0:00:00,440.85,0,
TOPRING - Quebec - Overpayment,9/1/2018 0:00:00,10.91,0,
TOPRING - Quebec - Round off difference,10/1/2018 0:00:00,0.01,0,
TOPRING - Quebec - Round off difference,9/1/2018 0:00:00,-0.01,0,
Touchtunes Digital Jukebox Inc. - BC - Unlimited access to nurses and physicians on Dialogue platform -------------------------- August 2018 ---- 4.00 memberships at $12.00,8/1/2018 0:00:00,48,0,
Touchtunes Digital Jukebox Inc. - BC - Unlimited access to nurses and physicians on Dialogue platform -------------------------- November 2018 ---- 4.00 memberships at $12.00,11/1/2018 0:00:00,48,0,
Touchtunes Digital Jukebox Inc. - BC - Unlimited access to nurses and physicians on Dialogue platform -------------------------- October 2018 ---- 4.00 memberships at $12.00,10/1/2018 0:00:00,48,0,
Touchtunes Digital Jukebox Inc. - BC - Unlimited access to nurses and physicians on Dialogue platform -------------------------- September 2018 ---- 4.00 memberships at $12.00,9/1/2018 0:00:00,48,0,
Touchtunes Digital Jukebox Inc. - Quebec - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- août 2018 ---- 99.81 adhésions à $12.00,8/1/2018 0:00:00,1197.72,0,
Touchtunes Digital Jukebox Inc. - Quebec - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- novembre 2018 ---- 100.37 adhésions à $12.00,11/1/2018 0:00:00,1204.44,0,
Touchtunes Digital Jukebox Inc. - Quebec - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- octobre 2018 ---- 100.03 adhésions à $12.00,10/1/2018 0:00:00,1200.36,0,
Touchtunes Digital Jukebox Inc. - Quebec - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- septembre 2018 ---- 101.23 adhésions à $12.00,9/1/2018 0:00:00,1214.76,0,
Touchtunes Digital Jukebox Inc. - Quebec - Round off difference,10/1/2018 0:00:00,0.01,0,
Touram Limited Partnership - BC - Unlimited access to nurses and physicians on Dialogue platform -------------------------- August 09-31 2018 ---- 2.23 memberships at $6.00,8/1/2018 0:00:00,13.38,0,
Touram Limited Partnership - BC - Unlimited access to nurses and physicians on Dialogue platform -------------------------- November 2018 ---- 3.00 memberships at $6.00,11/1/2018 0:00:00,18,0,
Touram Limited Partnership - BC - Unlimited access to nurses and physicians on Dialogue platform -------------------------- October 2018 ---- 3.00 memberships at $6.00,10/1/2018 0:00:00,18,0,
Touram Limited Partnership - BC - Unlimited access to nurses and physicians on Dialogue platform -------------------------- September 2018 ---- 3.00 memberships at $6.00,9/1/2018 0:00:00,18,0,
Touram Limited Partnership - Ontario - Unlimited access to nurses and physicians on Dialogue platform -------------------------- August 09-31 2018 ---- 46.00 memberships at $6.00,8/1/2018 0:00:00,276,0,
Touram Limited Partnership - Ontario - Unlimited access to nurses and physicians on Dialogue platform -------------------------- November 2018 ---- 61.00 memberships at $6.00,11/1/2018 0:00:00,366,0,
Touram Limited Partnership - Ontario - Unlimited access to nurses and physicians on Dialogue platform -------------------------- October 2018 ---- 61.77 memberships at $6.00,10/1/2018 0:00:00,370.62,0,
Touram Limited Partnership - Ontario - Unlimited access to nurses and physicians on Dialogue platform -------------------------- September 2018 ---- 62.00 memberships at $6.00,9/1/2018 0:00:00,372,0,
Touram Limited Partnership - Quebec - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- août 09-31 2018 ---- 375.45 adhésions à $6.00,8/1/2018 0:00:00,2252.7,0,
Touram Limited Partnership - Quebec - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- novembre 2018 ---- 485.63 adhésions à $6.00,11/1/2018 0:00:00,2913.78,0,
Touram Limited Partnership - Quebec - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- octobre 2018 ---- 492.71 adhésions à $6.00,10/1/2018 0:00:00,2956.26,0,
Touram Limited Partnership - Quebec - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- septembre 2018 ---- 500.97 adhésions à $6.00,9/1/2018 0:00:00,3005.82,0,
Touram Limited Partnership - Quebec - Round off difference,8/1/2018 0:00:00,0.01,0,
Transit Inc. - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- août 2018 ---- 27.00 adhésions à $15.00,8/1/2018 0:00:00,405,0,
Transit Inc. - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- novembre 2018 ---- 27.00 adhésions à $15.00,11/1/2018 0:00:00,405,0,
Transit Inc. - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- octobre 2018 ---- 27.52 adhésions à $15.00,10/1/2018 0:00:00,412.8,0,
Transit Inc. - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- septembre 2018 ---- 27.87 adhésions à $15.00,9/1/2018 0:00:00,418.05,0,
Transport L'Épiphanie - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- août 2018 ---- 15.03 adhésions à $9.00,8/1/2018 0:00:00,135.27,0,
Transport L'Épiphanie - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- novembre 2018 ---- 15.00 adhésions à $11.00,11/1/2018 0:00:00,165,0,
Transport L'Épiphanie - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- octobre 2018 ---- 15.00 adhésions à $9.00,10/1/2018 0:00:00,135,0,
Transport L'Épiphanie - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- septembre 2018 ---- 15.00 adhésions à $9.00,9/1/2018 0:00:00,135,0,
Transport L'Épiphanie - Round off difference,8/1/2018 0:00:00,-0.01,0,
Travco - Unlimited access to nurses and physicians on Dialogue platform -------------------------- August 2018,8/1/2018 0:00:00,200,0,
Travco - Unlimited access to nurses and physicians on Dialogue platform -------------------------- November 2018,11/1/2018 0:00:00,200,0,
Travco - Unlimited access to nurses and physicians on Dialogue platform -------------------------- October 2018,10/1/2018 0:00:00,200,0,
Travco - Unlimited access to nurses and physicians on Dialogue platform -------------------------- September 2018,9/1/2018 0:00:00,200,0,
Turbulent - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- août 2018 ---- 48.06 adhésions à $12.00,8/1/2018 0:00:00,576.72,0,
Turbulent - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- novembre 2018 ---- 43.73 adhésions à $12.00,11/1/2018 0:00:00,524.76,0,
